"Name","State","Notes","User","Tags","Created","Runtime","Sweep","E","alpha","del_rate","dn_rate","dup_rate","edge_rate","elite_size","exp_type","gens","nenv","node_cost","pop_size","proj","rep","season_length","average_fitness","average_grnsize","benefitial_mutation","deleterious_mutation","expression_robustness","fitness_robustness","gen","high","low","spec"
"C_100_10_20548b0097","crashed","-","molanu","","2020-12-02T14:58:10.000Z","107636","","10","20","0.01","0.005","0.005","0.01","0","C_100_10_20","100000","2","0.0001","1000","GRN_evolution","3","100","0.41222712813300005","0.175","0.26432970718739385","0.7356702928126062","0.4534","0.4546","76","0","24","0"
"C_100_10_205d05d3eb","crashed","-","molanu","","2020-12-02T14:58:10.000Z","107337","","10","20","0.01","0.005","0.005","0.01","0","C_100_10_20","100000","2","0.0001","1000","GRN_evolution","5","100","0.589759333308","0.114","0.11780840324534868","0.8821915967546513","0.40620000000000006","0.409","0","0","99","1"
"C_100_10_20b2438616","crashed","-","molanu","","2020-12-02T14:58:10.000Z","107697","","10","20","0.01","0.005","0.005","0.01","0","C_100_10_20","100000","2","0.0001","1000","GRN_evolution","4","100","0.4798324974179999","0.218","0.311711850357667","0.6882881496423329","0.4921999999999999","0.4923999999999999","18","0","82","0"
"C_100_10_10abe1d4e9","crashed","-","molanu","","2020-12-02T14:39:23.000Z","107963","","10","10","0.01","0.005","0.005","0.01","0","C_100_10_10","100000","2","0.0001","1000","GRN_evolution","1","100","0.834254210523","0.077","0.13734942883684917","0.8626505711631508","0.33000000000000007","0.3326","0","0","5","95"
"B_500_30_5e5793aa3","crashed","-","molanu","","2020-12-02T14:24:41.000Z","107725","","30","5","0.01","0.005","0.005","0.8","0","B_500_30_5","100000","2","0.0001","1000","GRN_evolution","5","500","0.6780977059880741","15.724","0.2641355418410877","0.7258644581589124","0.7786000000000002","0.7832000000000001","0","0","49","51"
"B_500_30_59c8c6e0b","crashed","-","molanu","","2020-12-02T14:21:36.000Z","107984","","30","5","0.01","0.005","0.005","0.8","0","B_500_30_5","100000","2","0.0001","1000","GRN_evolution","4","500","0.5351539986770741","15.423","0.3455484654234654","0.6444515345765346","0.8005999999999999","0.8055999999999999","0","0","100","0"
"B_500_30_52fdb6fea","crashed","-","molanu","","2020-12-02T14:20:05.000Z","106398","","30","5","0.01","0.005","0.005","0.8","0","B_500_30_5","100000","2","0.0001","1000","GRN_evolution","3","500","0.6486884519327407","19.108","0.32737754716044193","0.6726224528395582","0.7961999999999999","0.8004000000000001","0","0","85","15"
"B_500_30_5de57059f","crashed","-","molanu","","2020-12-02T13:34:59.000Z","107990","","30","5","0.01","0.005","0.005","0.8","0","B_500_30_5","100000","2","0.0001","1000","GRN_evolution","2","500","0.6615742193015927","21.721","0.2833600631394749","0.696639936860525","0.8026000000000001","0.8062000000000001","0","0","43","57"
"B_500_30_538f43274","crashed","-","molanu","","2020-12-02T13:26:51.000Z","107955","","30","5","0.01","0.005","0.005","0.8","0","B_500_30_5","100000","2","0.0001","1000","GRN_evolution","1","500","0.4225244336752222","29.317","0.30165620490620493","0.6883437950937951","0.8582","0.8603999999999999","0","0","100","0"
"B_500_30_20e132abca","crashed","-","molanu","","2020-12-02T13:17:13.000Z","107987","","30","20","0.01","0.005","0.005","0.8","0","B_500_30_20","100000","2","0.0001","1000","GRN_evolution","5","500","0.549313644653926","15.407","0.22304800754800752","0.7569519924519925","0.8835999999999999","0.8842","0","0","100","0"
"B_500_30_200c8d2ade","crashed","-","molanu","","2020-12-02T13:03:10.000Z","107980","","30","20","0.01","0.005","0.005","0.8","0","B_500_30_20","100000","2","0.0001","1000","GRN_evolution","4","500","0.47921539247062966","23.353","0.1274761904761905","0.8625238095238095","0.9272","0.9274","0","0","100","0"
"B_500_30_207170ca2b","crashed","-","molanu","","2020-12-02T13:02:16.000Z","107900","","30","20","0.01","0.005","0.005","0.8","0","B_500_30_20","100000","2","0.0001","1000","GRN_evolution","3","500","0.6416706455675555","19.194","0.09320238095238093","0.896797619047619","0.9136","0.9136","0","0","100","0"
"B_500_30_2073fbd389","crashed","-","molanu","","2020-12-02T13:01:59.000Z","107254","","30","20","0.01","0.005","0.005","0.8","0","B_500_30_20","100000","2","0.0001","1000","GRN_evolution","2","500","0.5179671955835556","34.091","0.12068722943722944","0.8593127705627706","0.8937999999999998","0.8937999999999998","0","0","100","0"
"B_500_30_20ca27291e","crashed","-","molanu","","2020-12-02T12:59:54.000Z","107967","","30","20","0.01","0.005","0.005","0.8","0","B_500_30_20","100000","2","0.0001","1000","GRN_evolution","1","500","0.5972663882520741","24.896","0.12372619047619046","0.8262738095238095","0.9118","0.913","0","0","100","0"
"B_500_30_10baa91b75","crashed","-","molanu","","2020-12-02T12:50:49.000Z","108014","","30","10","0.01","0.005","0.005","0.8","0","B_500_30_10","100000","2","0.0001","1000","GRN_evolution","5","500","0.4226220591722222","30.842","0.2836771284271284","0.6963228715728715","0.8622000000000001","0.8632000000000001","0","0","100","0"
"B_500_30_10b5d3dd19","crashed","-","molanu","","2020-12-02T12:21:41.000Z","107975","","30","10","0.01","0.005","0.005","0.8","0","B_500_30_10","100000","2","0.0001","1000","GRN_evolution","4","500","0.5307796404864075","23.141","0.19669588744588745","0.8033041125541126","0.8964000000000002","0.8970000000000001","0","0","100","0"
"B_500_30_10fc0e6c46","crashed","-","molanu","","2020-12-02T12:03:56.000Z","106944","","30","10","0.01","0.005","0.005","0.8","0","B_500_30_10","100000","2","0.0001","1000","GRN_evolution","3","500","0.5765870013942221","15.62","0.20321517371517372","0.7967848262848262","0.8258","0.8271999999999999","0","0","100","0"
"B_500_30_10e92414be","crashed","-","molanu","","2020-12-02T11:56:49.000Z","107943","","30","10","0.01","0.005","0.005","0.8","0","B_500_30_10","100000","2","0.0001","1000","GRN_evolution","2","500","0.532621554287926","25.786","0.20464285714285713","0.7953571428571428","0.8845999999999999","0.8856","0","0","100","0"
"B_500_30_106efe27ac","crashed","-","molanu","","2020-12-02T11:51:18.000Z","107912","","30","10","0.01","0.005","0.005","0.8","0","B_500_30_10","100000","2","0.0001","1000","GRN_evolution","1","500","0.5059562481417778","23.364","0.2328416305916306","0.7671583694083692","0.8812000000000002","0.8828000000000001","0","0","100","0"
"B_500_20_59e26c822","crashed","-","molanu","","2020-12-02T11:39:07.000Z","107834","","20","5","0.01","0.005","0.005","0.8","0","B_500_20_5","100000","2","0.0001","1000","GRN_evolution","5","500","0.68698876762475","22.127","0.2332211407873173","0.7367788592126827","0.8134000000000001","0.8162","0","0","23","77"
"B_500_20_58461e096","crashed","-","molanu","","2020-12-02T11:04:43.000Z","107784","","20","5","0.01","0.005","0.005","0.8","0","B_500_20_5","100000","2","0.0001","1000","GRN_evolution","4","500","0.8233800119731249","27.42","0.20313664843928003","0.7868633515607201","0.8392000000000001","0.8423999999999999","0","0","2","98"
"B_500_20_5fa39b4d8","crashed","-","molanu","","2020-12-02T11:04:22.000Z","106485","","20","5","0.01","0.005","0.005","0.8","0","B_500_20_5","100000","2","0.0001","1000","GRN_evolution","3","500","0.7540912410455001","21.134","0.2237973137973138","0.7762026862026862","0.8580000000000001","0.861","0","0","9","91"
"B_500_20_5ca644bf7","crashed","-","molanu","","2020-12-02T10:58:35.000Z","107940","","20","5","0.01","0.005","0.005","0.8","0","B_500_20_5","100000","2","0.0001","1000","GRN_evolution","2","500","0.6559789130329999","27.281","0.22046977918881944","0.7795302208111806","0.8216","0.8246000000000001","0","0","58","42"
"B_500_20_5bd0cd06f","crashed","-","molanu","","2020-12-02T10:42:05.000Z","107997","","20","5","0.01","0.005","0.005","0.8","0","B_500_20_5","100000","2","0.0001","1000","GRN_evolution","1","500","0.784772647675125","33.666","0.16657079032079028","0.8234292096792097","0.8578","0.8594000000000002","0","0","9","91"
"B_500_20_20e2857ff2","crashed","-","molanu","","2020-12-02T10:38:23.000Z","107772","","20","20","0.01","0.005","0.005","0.8","0","B_500_20_20","100000","2","0.0001","1000","GRN_evolution","5","500","0.50122814094175","38.518","0.10221825396825396","0.8777817460317461","0.9246","0.9252","0","0","100","0"
"B_500_20_208032dda3","crashed","-","molanu","","2020-12-02T10:33:39.000Z","107893","","20","20","0.01","0.005","0.005","0.8","0","B_500_20_20","100000","2","0.0001","1000","GRN_evolution","4","500","0.555020554412125","24.605","0.1433297258297258","0.8366702741702742","0.8881999999999998","0.8889999999999999","0","0","100","0"
"B_500_20_20e231bc3c","crashed","-","molanu","","2020-12-02T10:32:48.000Z","107747","","20","20","0.01","0.005","0.005","0.8","0","B_500_20_20","100000","2","0.0001","1000","GRN_evolution","3","500","0.505906927576125","26.474","0.155","0.795","0.9316","0.9318","0","0","100","0"
"B_500_20_206f28ea05","crashed","-","molanu","","2020-12-02T10:24:39.000Z","107998","","20","20","0.01","0.005","0.005","0.8","0","B_500_20_20","100000","2","0.0001","1000","GRN_evolution","2","500","0.32499871906062494","28.386","0.09091666666666665","0.8990833333333333","0.9208","0.9212000000000002","0","0","100","0"
"B_500_20_203419ecda","crashed","-","molanu","","2020-12-02T10:20:34.000Z","107162","","20","20","0.01","0.005","0.005","0.8","0","B_500_20_20","100000","2","0.0001","1000","GRN_evolution","1","500","0.725388306807125","25.71","0.09132575757575756","0.8786742424242423","0.9314","0.9316","0","0","24","76"
"B_500_20_105098e169","crashed","-","molanu","","2020-12-02T10:19:34.000Z","106127","","20","10","0.01","0.005","0.005","0.8","0","B_500_20_10","100000","2","0.0001","1000","GRN_evolution","5","500","0.704591212343875","38.043","0.08313492063492063","0.8968650793650794","0.9238000000000004","0.9246000000000002","0","0","24","76"
"B_500_20_1053f4af7e","crashed","-","molanu","","2020-12-02T10:19:18.000Z","107972","","20","10","0.01","0.005","0.005","0.8","0","B_500_20_10","100000","2","0.0001","1000","GRN_evolution","4","500","0.7243537339693751","27.655","0.0918820346320346","0.9081179653679652","0.8795999999999999","0.8802","0","0","14","86"
"B_500_20_106cfbca0e","crashed","-","molanu","","2020-12-02T10:12:09.000Z","107968","","20","10","0.01","0.005","0.005","0.8","0","B_500_20_10","100000","2","0.0001","1000","GRN_evolution","3","500","0.68860421763975","33.499","0.10331024531024532","0.8766897546897547","0.8898","0.8908","0","0","19","81"
"B_500_20_109aa64310","crashed","-","molanu","","2020-12-02T10:08:59.000Z","107988","","20","10","0.01","0.005","0.005","0.8","0","B_500_20_10","100000","2","0.0001","1000","GRN_evolution","2","500","0.67275183080325","17.264","0.14440072427572426","0.8555992757242756","0.8606","0.8614","0","0","48","52"
"B_500_20_10c15bfda2","crashed","-","molanu","","2020-12-02T10:07:31.000Z","107585","","20","10","0.01","0.005","0.005","0.8","0","B_500_20_10","100000","2","0.0001","1000","GRN_evolution","1","500","0.62304638017725","15.791","0.17680862193362196","0.823191378066378","0.8664000000000001","0.8664000000000001","0","0","93","7"
"B_500_10_5d8004491","crashed","-","molanu","","2020-12-02T10:07:04.000Z","107762","","10","5","0.01","0.005","0.005","0.8","0","B_500_10_5","100000","2","0.0001","1000","GRN_evolution","5","500","0.801107331066","42.417","0.17251273726273722","0.7874872627372627","0.8833999999999999","0.8852","0","0","7","93"
"B_500_10_586981d47","crashed","-","molanu","","2020-12-02T10:06:47.000Z","107840","","10","5","0.01","0.005","0.005","0.8","0","B_500_10_5","100000","2","0.0001","1000","GRN_evolution","3","500","0.781495063007","26.76","0.19854925629925632","0.7614507437007437","0.8964000000000002","0.8978000000000002","0","0","8","92"
"B_500_10_52f21d63f","crashed","-","molanu","","2020-12-02T10:06:39.000Z","107998","","10","5","0.01","0.005","0.005","0.8","0","B_500_10_5","100000","2","0.0001","1000","GRN_evolution","4","500","0.8664758225139999","38.472","0.17690981240981238","0.7930901875901876","0.8827999999999999","0.8864","0","0","5","95"
"B_500_10_5aad9bc88","crashed","-","molanu","","2020-12-02T09:58:51.000Z","107980","","10","5","0.01","0.005","0.005","0.8","0","B_500_10_5","100000","2","0.0001","1000","GRN_evolution","2","500","0.783045768145","22.742","0.26992443667443666","0.7300755633255633","0.8216","0.8256","0","0","11","89"
"B_500_10_5dbbcdee2","crashed","-","molanu","","2020-12-02T09:53:35.000Z","107310","","10","5","0.01","0.005","0.005","0.8","0","B_500_10_5","100000","2","0.0001","1000","GRN_evolution","1","500","0.8280572704979999","41.091","0.21542677045177047","0.7645732295482296","0.8428","0.8464","0","0","3","97"
"B_500_10_202c1ec755","crashed","-","molanu","","2020-12-02T09:44:13.000Z","107002","","10","20","0.01","0.005","0.005","0.8","0","B_500_10_20","100000","2","0.0001","1000","GRN_evolution","5","500","0.844162290014","31.84","0.07867099567099567","0.9013290043290044","0.9198","0.92","0","0","5","95"
"B_500_10_20f0551481","crashed","-","molanu","","2020-12-02T09:38:54.000Z","107983","","10","20","0.01","0.005","0.005","0.8","0","B_500_10_20","100000","2","0.0001","1000","GRN_evolution","4","500","0.463381210377","36.417","0.08649999999999998","0.8035000000000001","0.9548","0.955","3","0","97","0"
"B_500_10_2029a9df16","crashed","-","molanu","","2020-12-02T09:38:04.000Z","107957","","10","20","0.01","0.005","0.005","0.8","0","B_500_10_20","100000","2","0.0001","1000","GRN_evolution","3","500","0.6536815163790001","44.156","0.0801111111111111","0.8598888888888889","0.8934000000000002","0.8936000000000002","0","0","56","44"
"B_500_10_20383a9263","crashed","-","molanu","","2020-12-02T09:35:20.000Z","107956","","10","20","0.01","0.005","0.005","0.8","0","B_500_10_20","100000","2","0.0001","1000","GRN_evolution","1","500","0.843798130351","40.554","0.05566666666666666","0.8743333333333334","0.9254","0.9254","0","0","8","92"
"B_500_10_20d68780a2","crashed","-","molanu","","2020-12-02T09:35:12.000Z","107991","","10","20","0.01","0.005","0.005","0.8","0","B_500_10_20","100000","2","0.0001","1000","GRN_evolution","2","500","0.820356544683","30.351","0.04244047619047619","0.9075595238095238","0.9314","0.9314","0","0","13","87"
"B_500_10_106bdbbfa3","crashed","-","molanu","","2020-12-02T09:22:31.000Z","107958","","10","10","0.01","0.005","0.005","0.8","0","B_500_10_10","100000","2","0.0001","1000","GRN_evolution","5","500","0.8778197017939999","28.825","0.04362301587301587","0.946376984126984","0.9122","0.9122","0","0","7","93"
"B_500_10_104c02222b","crashed","-","molanu","","2020-12-02T09:20:19.000Z","107416","","10","10","0.01","0.005","0.005","0.8","0","B_500_10_10","100000","2","0.0001","1000","GRN_evolution","4","500","0.848343522235","49.959","0.04142063492063491","0.938579365079365","0.9188","0.9188","0","0","10","90"
"B_500_10_101fcb0100","crashed","-","molanu","","2020-12-02T09:09:16.000Z","106265","","10","10","0.01","0.005","0.005","0.8","0","B_500_10_10","100000","2","0.0001","1000","GRN_evolution","3","500","0.8081057682750001","28.186","0.08726190476190476","0.6827380952380951","0.9712","0.9716","0","0","5","95"
"B_500_10_10ac407667","crashed","-","molanu","","2020-12-02T09:06:12.000Z","107904","","10","10","0.01","0.005","0.005","0.8","0","B_500_10_10","100000","2","0.0001","1000","GRN_evolution","2","500","0.8496112848909999","31.026","0.07502716727716727","0.9149728327228328","0.8922000000000001","0.8928000000000001","0","0","11","89"
"B_500_10_10cee2377a","crashed","-","molanu","","2020-12-02T09:04:32.000Z","108002","","10","10","0.01","0.005","0.005","0.8","0","B_500_10_10","100000","2","0.0001","1000","GRN_evolution","1","500","0.8679763622539999","44.238","0.06066341991341991","0.92933658008658","0.9068","0.907","0","0","6","94"
"B_200_30_581c01991","crashed","-","molanu","","2020-12-02T09:00:59.000Z","107990","","30","5","0.01","0.005","0.005","0.8","0","B_200_30_5","100000","2","0.0001","1000","GRN_evolution","5","200","0.4902076255877037","10.304","0.3803394928421512","0.6196605071578487","0.6826000000000001","0.6884","0","0","100","0"
"B_200_30_5f5ad70e9","crashed","-","molanu","","2020-12-02T09:00:39.000Z","107937","","30","5","0.01","0.005","0.005","0.8","0","B_200_30_5","100000","2","0.0001","1000","GRN_evolution","4","200","0.591857942953963","18.443","0.36767773789677816","0.6223222621032218","0.7652000000000001","0.7692","0","0","100","0"
"B_200_30_5855131b4","crashed","-","molanu","","2020-12-02T08:59:50.000Z","108000","","30","5","0.01","0.005","0.005","0.8","0","B_200_30_5","100000","2","0.0001","1000","GRN_evolution","3","200","0.6332534035597036","8.952","0.3006027825803367","0.6993972174196634","0.8031999999999999","0.8052000000000001","0","0","92","8"
"B_200_30_5a36ae2e3","crashed","-","molanu","","2020-12-02T08:59:33.000Z","107880","","30","5","0.01","0.005","0.005","0.8","0","B_200_30_5","100000","2","0.0001","1000","GRN_evolution","2","200","0.571557162021926","3.734","0.3944086671856011","0.605591332814399","0.4362","0.4419999999999999","0","0","100","0"
"B_200_30_53bbe64de","crashed","-","molanu","","2020-12-02T08:58:58.000Z","107961","","30","5","0.01","0.005","0.005","0.8","0","B_200_30_5","100000","2","0.0001","1000","GRN_evolution","1","200","0.412427428944074","8.228","0.41870699398640576","0.5812930060135942","0.8166","0.8192","0","0","100","0"
"B_200_30_2012eb5b72","crashed","-","molanu","","2020-12-02T08:56:33.000Z","107911","","30","20","0.01","0.005","0.005","0.8","0","B_200_30_20","100000","2","0.0001","1000","GRN_evolution","5","200","0.6495422179014816","12.692","0.097","0.653","0.9674","0.9674","0","0","97","3"
"B_200_30_2066dca264","crashed","-","molanu","","2020-12-02T08:54:22.000Z","107745","","30","20","0.01","0.005","0.005","0.8","0","B_200_30_20","100000","2","0.0001","1000","GRN_evolution","4","200","0.4603602748122593","11.922","0.16245054945054943","0.8075494505494505","0.9022","0.9022","0","0","100","0"
"B_200_30_2080a92a50","crashed","-","molanu","","2020-12-02T08:50:06.000Z","106828","","30","20","0.01","0.005","0.005","0.8","0","B_200_30_20","100000","2","0.0001","1000","GRN_evolution","3","200","0.6656837545234814","18.089","0.14233333333333334","0.5876666666666667","0.9704","0.9706","0","0","94","6"
"B_200_30_2015ea5c10","crashed","-","molanu","","2020-12-02T08:47:28.000Z","107961","","30","20","0.01","0.005","0.005","0.8","0","B_200_30_20","100000","2","0.0001","1000","GRN_evolution","2","200","0.5895612465516666","14.417","0.15318650793650793","0.7568134920634921","0.9468","0.9476","0","0","100","0"
"B_200_30_202f169766","crashed","-","molanu","","2020-12-02T08:44:55.000Z","107993","","30","20","0.01","0.005","0.005","0.8","0","B_200_30_20","100000","2","0.0001","1000","GRN_evolution","1","200","0.5104420059208888","6.365","0.2122642937128231","0.7877357062871769","0.835","0.8357999999999999","0","0","100","0"
"B_200_30_10c150c7d6","crashed","-","molanu","","2020-12-02T08:40:54.000Z","107606","","30","10","0.01","0.005","0.005","0.8","0","B_200_30_10","100000","2","0.0001","1000","GRN_evolution","5","200","0.25086925276859257","5.766","0.41454349718049416","0.5754565028195059","0.8047999999999998","0.8072","0","0","100","0"
"B_200_30_104b4b1db5","crashed","-","molanu","","2020-12-02T08:39:04.000Z","107776","","30","10","0.01","0.005","0.005","0.8","0","B_200_30_10","100000","2","0.0001","1000","GRN_evolution","4","200","0.5262300129752963","15.146","0.1718777056277056","0.8181222943722944","0.8755999999999999","0.8760000000000001","0","0","100","0"
"B_200_30_10d08370d3","crashed","-","molanu","","2020-12-02T08:37:13.000Z","106028","","30","10","0.01","0.005","0.005","0.8","0","B_200_30_10","100000","2","0.0001","1000","GRN_evolution","3","200","0.4971000477705555","14.106","0.23360001110001108","0.7563999888999889","0.8490000000000001","0.8512000000000003","0","0","100","0"
"B_200_30_10169132ef","crashed","-","molanu","","2020-12-02T08:35:34.000Z","108001","","30","10","0.01","0.005","0.005","0.8","0","B_200_30_10","100000","2","0.0001","1000","GRN_evolution","2","200","0.2171746906165556","17.753","0.3472566232786821","0.6427433767213178","0.826","0.8264","0","0","100","0"
"B_200_30_106c16bd58","crashed","-","molanu","","2020-12-02T08:34:44.000Z","108003","","30","10","0.01","0.005","0.005","0.8","0","B_200_30_10","100000","2","0.0001","1000","GRN_evolution","1","200","0.618199253349037","11.056","0.22939502164502165","0.7706049783549784","0.8880000000000001","0.8887999999999999","0","0","100","0"
"B_200_20_5e0bd21af","crashed","-","molanu","","2020-12-02T08:34:04.000Z","107984","","20","5","0.01","0.005","0.005","0.8","0","B_200_20_5","100000","2","0.0001","1000","GRN_evolution","5","200","0.545030680044875","20.4","0.2931309385059385","0.7068690614940616","0.7953999999999998","0.7979999999999999","0","0","100","0"
"B_200_20_5636a9696","crashed","-","molanu","","2020-12-02T08:33:38.000Z","107684","","20","5","0.01","0.005","0.005","0.8","0","B_200_20_5","100000","2","0.0001","1000","GRN_evolution","4","200","0.596543798536625","13.309","0.2126579580550169","0.7773420419449831","0.8084","0.8108000000000001","0","0","100","0"
"B_200_20_57cb70cca","crashed","-","molanu","","2020-12-02T08:30:59.000Z","107975","","20","5","0.01","0.005","0.005","0.8","0","B_200_20_5","100000","2","0.0001","1000","GRN_evolution","3","200","0.394356078867125","20.737","0.35798128423863723","0.6420187157613628","0.7604000000000001","0.7632000000000001","1","0","99","0"
"B_200_20_556d5cd9f","crashed","-","molanu","","2020-12-02T08:26:16.000Z","107823","","20","5","0.01","0.005","0.005","0.8","0","B_200_20_5","100000","2","0.0001","1000","GRN_evolution","2","200","0.6186911986011251","13.04","0.28917156536274186","0.7108284346372582","0.8080000000000002","0.8118000000000001","0","0","99","1"
"B_200_20_2017b2a4aa","crashed","-","molanu","","2020-12-02T08:23:46.000Z","106131","","20","20","0.01","0.005","0.005","0.8","0","B_200_20_20","100000","2","0.0001","1000","GRN_evolution","5","200","0.6213016206900001","4.222","0.1243095238095238","0.8556904761904762","0.9006000000000001","0.9006000000000001","0","0","100","0"
"B_200_20_5a40ea4b9","crashed","-","molanu","","2020-12-02T08:23:39.000Z","108007","","20","5","0.01","0.005","0.005","0.8","0","B_200_20_5","100000","2","0.0001","1000","GRN_evolution","1","200","0.655024987894125","13.488","0.3277193778443779","0.6622806221556222","0.7564","0.7585999999999998","0","0","52","48"
"B_200_20_20ec483bfd","crashed","-","molanu","","2020-12-02T08:21:38.000Z","107996","","20","20","0.01","0.005","0.005","0.8","0","B_200_20_20","100000","2","0.0001","1000","GRN_evolution","4","200","0.6810289557470001","12.039","0.0900887445887446","0.8799112554112554","0.8763999999999998","0.8765999999999999","0","0","51","49"
"B_200_20_206f4c6cd3","crashed","-","molanu","","2020-12-02T08:21:30.000Z","107765","","20","20","0.01","0.005","0.005","0.8","0","B_200_20_20","100000","2","0.0001","1000","GRN_evolution","3","200","0.6691780780756251","19.986","0.09756288156288156","0.9024371184371184","0.9092","0.9098000000000002","0","0","45","55"
"B_200_20_203383a77a","crashed","-","molanu","","2020-12-02T08:20:15.000Z","107916","","20","20","0.01","0.005","0.005","0.8","0","B_200_20_20","100000","2","0.0001","1000","GRN_evolution","2","200","0.640319241936875","30.672","0.10376873126873126","0.8962312687312687","0.9086","0.9086","0","0","98","2"
"B_200_20_203911742d","crashed","-","molanu","","2020-12-02T08:19:36.000Z","107925","","20","20","0.01","0.005","0.005","0.8","0","B_200_20_20","100000","2","0.0001","1000","GRN_evolution","1","200","0.54726676075125","19.681","0.1251904761904762","0.8148095238095238","0.9426","0.9426","0","0","100","0"
"B_200_20_10298ea69c","crashed","-","molanu","","2020-12-02T08:19:34.000Z","108013","","20","10","0.01","0.005","0.005","0.8","0","B_200_20_10","100000","2","0.0001","1000","GRN_evolution","5","200","0.5175408759527501","16.229","0.15416666666666667","0.6458333333333333","0.9638","0.9638","0","0","100","0"
"B_200_20_1085bd3099","crashed","-","molanu","","2020-12-02T08:18:47.000Z","107914","","20","10","0.01","0.005","0.005","0.8","0","B_200_20_10","100000","2","0.0001","1000","GRN_evolution","4","200","0.6649457213916251","31.919","0.14438095238095236","0.7356190476190476","0.9512","0.9515999999999998","0","0","75","25"
"B_200_20_1025a3a99a","crashed","-","molanu","","2020-12-02T08:18:35.000Z","107460","","20","10","0.01","0.005","0.005","0.8","0","B_200_20_10","100000","2","0.0001","1000","GRN_evolution","3","200","0.6185105108888751","13.432","0.1539246864246864","0.8460753135753134","0.8783999999999998","0.8791999999999999","0","0","91","9"
"B_200_10_5807eb313","crashed","-","molanu","","2020-12-02T08:16:15.000Z","107932","","10","5","0.01","0.005","0.005","0.8","0","B_200_10_5","100000","2","0.0001","1000","GRN_evolution","5","200","0.8652053943219998","25.899","0.14507575757575755","0.8449242424242424","0.8930000000000001","0.8948000000000002","0","0","7","93"
"B_200_20_10456d2db4","crashed","-","molanu","","2020-12-02T08:16:15.000Z","105949","","20","10","0.01","0.005","0.005","0.8","0","B_200_20_10","100000","2","0.0001","1000","GRN_evolution","1","200","0.6389545549021249","28.101","0.1977622655122655","0.7922377344877347","0.9056","0.9056","0","0","97","3"
"B_200_20_10860b6db4","crashed","-","molanu","","2020-12-02T08:16:15.000Z","107631","","20","10","0.01","0.005","0.005","0.8","0","B_200_20_10","100000","2","0.0001","1000","GRN_evolution","2","200","0.62359341473275","19.322","0.21499979187479185","0.765000208125208","0.8680000000000002","0.8684000000000002","0","0","82","18"
"B_200_10_5abc47a12","crashed","-","molanu","","2020-12-02T08:15:28.000Z","107691","","10","5","0.01","0.005","0.005","0.8","0","B_200_10_5","100000","2","0.0001","1000","GRN_evolution","4","200","0.740690665973","24.455","0.2663875013875014","0.7336124986124986","0.8350000000000002","0.8436000000000001","0","0","16","84"
"B_200_10_2001c1aa9f","crashed","-","molanu","","2020-12-02T08:14:54.000Z","107997","","10","20","0.01","0.005","0.005","0.8","0","B_200_10_20","100000","2","0.0001","1000","GRN_evolution","5","200","0.47044240917","14.325","0.20852922077922076","0.7814707792207792","0.8896","0.8904","9","0","91","0"
"B_200_10_52b7cc2c2","crashed","-","molanu","","2020-12-02T08:14:54.000Z","107996","","10","5","0.01","0.005","0.005","0.8","0","B_200_10_5","100000","2","0.0001","1000","GRN_evolution","2","200","0.785102410252","19.002","0.21404274891774888","0.785957251082251","0.8188000000000001","0.821","0","0","15","85"
"B_200_10_54f858b8f","crashed","-","molanu","","2020-12-02T08:14:42.000Z","106464","","10","5","0.01","0.005","0.005","0.8","0","B_200_10_5","100000","2","0.0001","1000","GRN_evolution","3","200","0.68266572511","26.284","0.2370228105228105","0.7529771894771895","0.8368000000000001","0.8425999999999999","0","0","34","66"
"B_200_10_52b1c5b46","crashed","-","molanu","","2020-12-02T08:14:33.000Z","107462","","10","5","0.01","0.005","0.005","0.8","0","B_200_10_5","100000","2","0.0001","1000","GRN_evolution","1","200","0.7227632949670001","18.01","0.28653347306288485","0.7134665269371152","0.8312","0.8338","0","0","13","87"
"B_200_10_2079002658","crashed","-","molanu","","2020-12-02T08:14:15.000Z","107960","","10","20","0.01","0.005","0.005","0.8","0","B_200_10_20","100000","2","0.0001","1000","GRN_evolution","4","200","0.8001277565739999","10.608","0.05311904761904761","0.9168809523809524","0.9302","0.9302","0","0","6","94"
"B_200_10_2001f9b814","crashed","-","molanu","","2020-12-02T08:13:51.000Z","106756","","10","20","0.01","0.005","0.005","0.8","0","B_200_10_20","100000","2","0.0001","1000","GRN_evolution","3","200","0.6422021988410002","33.888","0.16674583749583746","0.8032541625041625","0.8856000000000002","0.8856000000000002","0","0","20","80"
"B_200_10_20e9125035","crashed","-","molanu","","2020-12-02T08:13:41.000Z","108009","","10","20","0.01","0.005","0.005","0.8","0","B_200_10_20","100000","2","0.0001","1000","GRN_evolution","2","200","0.556119148365","24.35","0.07735714285714285","0.9026428571428572","0.9008","0.9008","1","0","99","0"
"B_200_10_20cc5eb6bf","crashed","-","molanu","","2020-12-02T08:13:04.000Z","107985","","10","20","0.01","0.005","0.005","0.8","0","B_200_10_20","100000","2","0.0001","1000","GRN_evolution","1","200","0.503732074301","37.658","0.10509523809523807","0.8549047619047618","0.9114","0.9114","0","0","100","0"
